0,35571.06640625
243.380515306414,35565.33203125
486.760969188581,35572.47265625
730.140988747725,35569.7109375
973.52112255489,35566.984375
1216.90185958849,35583.171875
1460.28236133061,35574.58984375
1700.23487651645,35576.80078125
1943.61546280318,35578.3828125
2186.99581573617,35578.40625
2430.37623558813,35585.55078125
2673.75687822906,35578.91015625
2917.1377953148,35586.9140625
3160.51831523998,35584.30859375
3403.89868086129,35577.55859375
3647.27906352427,35575.5703125
3890.65982017432,35581.25390625
4134.04070155755,35579.26953125
4377.4213890058,35597.26953125
4620.80232443387,35608.7734375
4860.75552242692,35604.296875
5104.13677344393,35608.6953125
5347.51775551088,35601.23046875
5590.89880598333,35593.203125
5834.27957354323,35600.5859375
6077.66054143537,35610.16796875
6321.04142242043,35620.734375
6564.42237475741,35625.88671875
6807.80321162532,35608.02734375
7051.18403930878,35624.02734375
7294.56480132086,35633.578125
7537.94558366613,35624.48828125
7781.32630604709,35624.296875
8021.27915805758,35629.7265625
8264.66008116896,35632.51953125
8508.04106161668,35633.21484375
8751.42190206812,35645.08203125
8994.80286048382,35642.3359375
9238.18350835404,35648.41796875
9481.56420214646,35653.67578125
9724.94482248993,35651.2890625
9968.32527868147,35644.05078125
10211.7057478799,35647.34765625
10455.0863190096,35638.40234375
10698.4667762099,35649.953125
10941.847318698,35645.015625
11185.2278882085,35630.51171875
11425.1803336351,35630.9296875
11668.5608973058,35631.0546875
11911.9414077545,35623.26171875
12155.3219535076,35632.2890625
12398.7025053394,35634.5625
12642.0828431685,35624.76953125
12885.4632971569,35621.65234375
13128.8437570647,35636.84375
13372.223953995,35629.75
13615.6041178241,35643.015625
13858.9844000157,35633.96484375
14102.3645320975,35632.9375
14345.7448870213,35629.3984375
14585.6973392698,35631.265625
14829.0775603292,35626.390625
15072.4578379551,35644.6875
15315.8378628232,35648.640625
15559.2179347548,35649.41796875
15802.5980002096,35650.25
16045.9783131133,35653.60546875
16289.358737823,35636.18359375
16532.7390934369,35648.83203125
16776.1194162153,35644.67578125
17019.4997687235,35648.0625
17262.8802595558,35657.421875
17506.2608037162,35667.53125
17746.2133351208,35662.890625
17989.5936497765,35640.3515625
18232.9741535625,35648.16015625
18476.3546991829,35653.234375
18719.7353072362,35656.4375
18963.1157528364,35668.96484375
19206.4962552952,35669.734375
19449.8767788305,35652.59765625
19693.2571606706,35640.20703125
19936.6375273006,35648.08984375
20180.0178007059,35653.26171875
20423.3979176307,35648.97265625
20666.7783472511,35653.57421875
20906.7307432781,35661.015625
21150.1108717233,35661.2578125
21393.4911168055,35645.21875
21636.8712023811,35647.171875
21880.2513556721,35653.9921875
22123.6316955716,35651.7265625
22367.0118729385,35644.359375
22610.3919998972,35647.23828125
22853.7720550792,35644.7734375
23097.1520347418,35650.75
23340.5320285527,35652.21875
23583.9120928129,35649.765625
23827.2920956224,35650.87890625
24067.2440390372,35646.95703125
24310.6240501286,35643.98046875
24554.003849102,35651.0390625
24797.3837363362,35643.87890625
25040.7635389728,35643.26953125
25284.143525882,35643.8359375
25527.5234620911,35644.6875
25770.9034161912,35645.96875
26014.2833905183,35643.484375
26257.6633510953,35648.17578125
26501.043418249,35665.50390625
26744.4236496341,35648.0546875
26987.8037051347,35661.33984375
27227.7560476478,35671.1640625
27471.1360214971,35668.2578125
27714.5161365903,35669.03125
27957.8961445495,35680.625
28201.2762934075,35679.40234375
28444.6563443423,35666.40234375
28688.0366971426,35667.453125
28931.4167817361,35662.39453125
29174.7969875057,35662.08203125
29418.1769873953,35642.3203125
29661.5568773901,35645.03515625
29904.9368916404,35640.1015625
30148.3168984581,35634.56640625
30388.268936823,35644.82421875
30631.6490545176,35640.4453125
30875.0289081994,35644.46484375
31118.4088094757,35649.30859375
31361.7884788317,35651.2890625
31605.1681079727,35638.7890625
31848.5477859026,35639.796875
32091.9272818957,35632.7109375
32335.3069609405,35623.1015625
32578.6865062535,35638.62109375
32822.066190156,35643.6484375
33065.4459442689,35632.48046875
33308.8257007709,35646.14453125
33552.205074473,35632.34375
33792.1567095721,35648.21875
34035.5362439487,35650.21875
34278.9157113002,35637.0234375
34522.2949682856,35638.0546875
34765.6741209506,35635.4140625
35009.053298833,35638
35252.4322977516,35639.98828125
35495.8113741009,35644.22265625
35739.1905939238,35634.6015625
35982.5696078136,35636.3046875
36225.9485564833,35624.87890625
36469.3277219162,35628.72265625
36712.7069652046,35627.34765625
36952.6582638772,35620.546875
37196.0375702356,35624.50390625
37439.4166789427,35623.08203125
37682.795928708,35635.77734375
37926.175064411,35633.171875
38169.554354179,35623.5234375
38412.9335488376,35633.05859375
38656.3126095256,35626.85546875
38899.6916781503,35627.23828125
39143.0709835266,35630.53515625
39386.450077236,35632.67578125
39629.829249836,35620.30078125
39873.2082959775,35618.5078125
40113.1597245064,35631.94140625
40356.538726982,35620.203125
40599.9176065029,35626.3828125
40843.2965902911,35625.7578125
41086.6755603292,35632.13671875
41330.0545034775,35638.3671875
41573.4333928996,35626.38671875
41816.8124741065,35627.0625
42060.191566356,35638.17578125
42303.5704159081,35631.828125
42546.9492701585,35619.88671875
42790.328365673,35639.8046875
43033.707308609,35623.99609375
43273.6584417228,35624.4453125
43517.0373522213,35628.41796875
43760.4163823564,35617.8671875
44003.795423773,35642.4921875
44247.1746077076,35633.4375
44490.5535918143,35640.4453125
44733.9325718597,35634.40625
44977.3114314721,35643.18359375
45220.6904924521,35643.26953125
45464.0694362641,35638.9765625
45707.4483919415,35638.56640625
45950.8274076629,35643.890625
46194.2063854785,35651.6484375
46434.1574888624,35644.3359375
46677.5365094414,35651.4296875
46920.9153258923,35638.41015625
47164.2942562993,35625.65625
47407.6730659017,35625.16015625
47651.0517837924,35617.92578125
47894.4306870708,35623.37109375
48137.8096537908,35625.6953125
48381.1885499552,35626.45703125
48624.5674785306,35635.640625
48867.9464203782,35634.44140625
49111.3251955523,35641.1953125
49354.7040192764,35634.10546875
49594.6550763134,35642.80078125
49838.0337202774,35629.20703125
50081.4124661196,35633.5234375
50324.7913111856,35639.08203125
50568.1702734992,35625.95703125
50811.5490549909,35623.6796875
51054.9277738372,35637.36328125
51298.3065838378,35637.859375
51541.6854808251,35628.7734375
51785.0647862013,35635.3046875
52028.444029065,35626.5234375
52271.8232152028,35643.6953125
52515.2024394321,35628.59375
52755.1540318474,35625.2421875
52998.5337919595,35631.984375
53241.9135855974,35641.62890625
53485.2929445406,35637.87890625
53728.672866389,35624.16796875
53972.053044101,35632.796875
54215.4337439191,35629.37890625
54458.8142382818,35638.57421875
54702.1945878967,35630.2421875
54945.5751740772,35649.03125
55188.9559792509,35633.44921875
55432.3370040812,35654.38671875
55675.7179490919,35665.83984375
55919.0987747579,35655.33984375
56159.0516287327,35660.15625
56402.432218603,35656.4609375
56645.8130423844,35651.5
56889.1938622637,35652.96875
57132.5745885998,35652.94140625
57375.9557635931,35665.41015625
57619.3367903346,35663.38671875
57862.7176071348,35655.109375
58106.0983985318,35655.328125
58349.4790697347,35654.76953125
58592.8597837807,35654.41796875
58836.2404939246,35661.85546875
59079.6211167102,35678.26171875
59319.5742261769,35670.87109375
59562.954854059,35670.96484375
59806.3356758496,35672.76171875
60049.7166908584,35675.19921875
60293.0975697199,35671.83203125
60536.4785999919,35672.31640625
60779.8594224992,35675.9140625
61023.240331887,35673.21875
61266.6210520647,35668.6171875
61510.0023355723,35672.40625
61753.3831087332,35672.9375
61996.7640215718,35659.52734375
62240.1446825285,35663.44921875
62480.0978697179,35669.04296875
62723.4792440081,35678.5390625
62966.8602338261,35675.8359375
63210.241762314,35664.84765625
63453.6229917768,35668.4609375
63697.0041257586,35669.359375
63940.385352912,35671.91015625
64183.766464437,35669.3046875
64427.1482732095,35666.5078125
64670.5297055794,35667.15625
64913.911245216,35666.1015625
65157.2927084307,35672.11328125
65400.6742720902,35669.05859375
65640.6281578278,35664.890625
65884.0097385024,35668.015625
66127.3913450315,35666.6796875
66370.7729680447,35667.015625
66614.1544930022,35671.171875
66857.535890811,35667.68359375
67100.9174780952,35665.4609375
67344.2988169483,35663.375
67587.6796905274,35664.16796875
67831.0609438008,35650.72265625
68074.442047734,35660.078125
68317.8229742697,35663.6015625
68561.2038745527,35666.3203125
68801.1566990364,35658.92578125
69044.5378980791,35663.83984375
69287.9188929671,35660.48046875
69531.3000614303,35657.2890625
69774.6809966195,35652.3125
70018.0618915935,35669.625
70261.4424630684,35653.98828125
70504.8228041625,35657.9453125
70748.2032927119,35653.625
70991.5834338188,35648.91796875
71234.9637421569,35655.34765625
71478.3434204584,35662.09765625
71721.7232947123,35657.66796875
71961.6753292548,35661.51953125
72205.0545317706,35653.0078125
72448.433612367,35651.80078125
72691.8126776737,35654.859375
72935.1915069988,35649.23046875
73178.5703838653,35644.8203125
73421.9492776672,35646.34765625
73665.3280316586,35641.3515625
73908.7068534981,35655.35546875
74152.0855249889,35659.140625
74395.4643409354,35656.95703125
74638.8432516463,35659.67578125
74882.22233065,35647.7109375
75122.1734966791,35655.78125
75365.5522277891,35656.33203125
75608.9310768368,35661.484375
75852.3100834003,35671.77734375
76095.6888236151,35665.37890625
76339.0676877136,35660.140625
76582.4467343594,35655.8203125
76825.8257891279,35671.765625
77069.2049051083,35665.28125
77312.5838319583,35671.04296875
77555.9628993885,35673.61328125
77799.341989249,35667.70703125
78042.7208173265,35664.26171875
78286.0999478002,35666.21875
78526.0507929315,35664.20703125
78769.4297754455,35676.6171875
79012.8088963632,35660.60546875
79256.1878570045,35653.74609375
79499.5666070939,35659.03125
79742.9456716308,35658.72265625
79986.3245565137,35651.78515625
80229.7035869142,35662.7578125
80473.0825292928,35647.02734375
80716.4615270169,35662.46875
80959.840539898,35671.5078125
81203.2196718317,35668.69921875
81446.5988310267,35660.9140625
81686.5500649039,35665.65234375
81929.9293278353,35666.17578125
82173.3086413342,35666.265625
82416.6877893273,35674.23046875
82660.066879002,35655.08203125
82903.4458904231,35667.37890625
83146.8249941664,35657.76171875
83390.204071551,35662.125
83633.5832494599,35668.01953125
83876.9623529643,35673.3046875
84120.3414828275,35669.8125
84363.720350483,35659.5
84607.0996215636,35655.1875
84847.0510397401,35661.66015625
85090.4301457397,35662.30859375
85333.8091211397,35660.23046875
85577.1880319833,35671.97265625
85820.5671029706,35667.9296875
86063.9463393839,35675.80859375
86307.3254105304,35670.65234375
86550.7045002847,35667.76953125
86794.0837001991,35663.50390625
87037.4629253575,35658.95703125
87280.8421218212,35684.0625
87524.2213316103,35674.81640625
87767.6004173829,35672.90234375
88007.5516984033,35675.08203125
88250.9308435296,35677.265625
88494.3099520775,35667.39453125
88737.6890449641,35674.375
88981.0680566507,35669.359375
89224.4471229661,35676.01171875
89467.8261488009,35689.69140625
89711.205181909,35684.09765625
89954.584037354,35686.99609375
90197.9630797792,35684.35546875
90441.3421914063,35694.5078125
