0,136.5618109703
111.05974692,138.7658119202
222.11937786,139.4291073084
330.5962464,139.8988068104
441.65586598,139.698907733
552.71548738,139.9424821138
663.77522224,140.7010853291
772.25202348,141.4296627045
883.31158164,140.9374624491
994.37117004,140.8310830593
1105.43079464,140.8120393753
1213.90765312,140.1674747467
1324.96743028,140.4734551907
1436.02702764,139.4279301167
1547.08658594,140.563711524
1658.14624712,141.5555775166
1766.62308814,141.26072824
1877.68275996,141.9481039047
1988.74229354,142.5668150187
2099.8017398,142.7288651466
2208.27849872,143.3814615011
2319.33803558,144.5533186197
2430.39775656,144.7918117046
2541.45735304,145.4001665115
2649.93428412,145.3740000725
2760.99395522,146.5974897146
2872.0536522,146.8110233545
2983.1133571,147.0120698214
3094.17305406,147.6646065712
3202.64997454,148.3556181192
3313.70960246,149.1968035698
3424.76921526,149.6227234602
3535.82899964,150.335714221
3644.30585788,150.5215466022
3755.36553902,150.8532911539
3866.42522104,150.964319706
3977.48490722,150.7372558117
4085.96180042,151.8978625536
4197.02148838,151.8439054489
4308.08114514,151.7373174429
4419.14078288,152.4167358875
4530.20031516,152.6483595371
4638.67718964,152.8499722481
4749.73693658,152.9874205589
4860.7966384,153.54578197
4971.85634816,153.2878130674
5080.33317034,152.7224481106
5191.39277768,153.2124727964
5302.45239332,153.6691188812
5413.51208462,153.966486454
5521.98887318,153.6300331354
5633.0484829,153.7140011787
5744.10810426,153.944209218
5855.16772846,154.387742281
5966.22728108,154.3647944927
6074.7040953,153.4827500582
6185.76374034,153.482273221
6296.82350334,153.4404456615
6407.88309186,153.4156799316
6516.36004942,153.4206867218
6627.41965334,153.39435637
6738.479374,154.1248857975
6849.5390963,154.8131108284
6960.5988151,153.8458764553
7069.07566618,154.4208228588
7180.13532342,122.9924634099
7291.1950661,123.2638582587
7402.25483956,122.8958070278
7510.73174884,123.3620941639
7621.7913653,123.7674728036
7732.85107296,123.7709671259
7843.91075974,125.5936920643
7952.38763314,124.2530047894
8063.44727234,124.369546771
8174.50699404,124.0888610482
8285.56662374,124.0467131138
8396.62620788,124.446734786
8505.1030709,124.9903962016
8616.16246884,124.5369166136
8727.2220541,124.8327046633
8838.28167776,124.4450435042
8946.75842244,125.5477815866
9057.81803752,125.239610672
9168.8776751,125.8134096861
9279.93719424,126.3363808393
9388.4139668,125.1511871815
9499.47355786,125.3916621208
9610.53302398,125.7588416338
9721.59254788,125.9531676769
9832.65209602,126.0391175747
9941.12884992,126.3732016087
10052.18847596,126.4106929302
10163.24795468,126.1894404888
10274.30737514,126.9322782755
10382.78426526,126.467242837
10493.8438135,126.6273707151
10604.90342486,127.47579813
10715.9630299,127.5463998318
10824.43983928,128.2625943422
10935.49946358,128.3635944128
11046.55912698,128.7220716476
11157.61870864,128.9870291948
11268.67831928,129.1410028934
11377.1551122,128.9625614882
11488.21486542,129.2318552732
11599.274433,128.893494606
11710.33397806,129.3517947197
11818.81070778,129.1224360466
11929.87031014,129.5389533043
12040.92982196,130.2502155304
12151.9894716,130.246207118
12260.46630018,130.5127888918
12371.52591896,130.8547854424
12482.58551156,131.8663656712
12593.6450753,133.1096440554
12704.7045947,132.6955705881
12813.18144574,133.4788054228
12924.24093224,133.8196545839
13035.30056854,133.9422762394
13146.36024966,133.1578344107
13254.83699594,134.0643614531
13365.89660228,134.115293622
13476.95611928,134.5211416483
13588.01559614,135.439157486
13696.49228658,134.776622057
13807.55178486,135.8258426189
13918.61122322,136.315703392
14029.67069716,136.5965753794
14140.7302045,136.7947459221
14249.20694946,137.2052282095
14360.2663866,136.8525326252
14471.32586918,44.05308514833
14582.38534182,46.60612344742
14690.86208712,47.1488237381
14801.92162748,48.43599721789
14912.98113368,49.43307861686
15024.04065164,50.09713023901
15132.51735556,50.74691027403
15243.57680418,50.63421651721
15354.63627544,51.87183991075
15465.6957536,52.63898894191
15576.75523758,53.01473662257
15685.23195146,52.93725430965
15796.2914484,53.60705778003
15907.35101726,53.98707836866
16018.41047892,54.56547811627
16126.8872446,54.36041206121
16237.94672266,54.88217249513
16349.00625938,55.50627782941
16460.0657614,56.07876554132
16568.54241174,55.74244260788
16679.60187702,55.87349832058
16790.6614282,55.8403134346
16901.7210172,56.41504377127
17012.78067218,57.23526701331
17121.25737194,57.51090496778
17232.31696548,57.45060369372
17343.37667864,57.68978595734
17454.4362691,57.69576877356
17562.91303748,57.65867233276
17673.97269612,58.32909047604
17785.03230662,58.10607224703
17896.09199318,59.21023711562
18004.56892472,58.61663073301
18115.62855382,59.82526764274
18226.6882621,59.56168845296
18337.74788234,59.68052893877
