Time_s,Voltage_mV,CmdDisp_um,CmdStrain_pct
49.82722478,132.7200680971,-7.4750483984375,-0.0249168279947917
49.90985428,131.2281936407,-7.63643414062499,-0.02545478046875
49.9924997,130.3287446499,-7.79785097656251,-0.0259928365885417
50.07513402,129.7238469124,-7.9592461328125,-0.0265308204427083
50.15775544,126.5035271645,-8.12061609375001,-0.0270687203125
50.24039156,123.8001212478,-8.282014765625,-0.0276067158854167
50.32302912,121.1740449071,-8.44341625,-0.0281447208333333
50.40564846,119.2486062646,-8.6047821484375,-0.0286826071614583
50.48828298,117.7165880799,-8.7661776953125,-0.0292205923177083
50.5708993,116.8682724237,-8.9275376953125,-0.029758458984375
50.65353476,115.220464766,-9.088935078125,-0.0302964502604167
50.73616568,113.0128130317,-9.25032359375,-0.0308344119791667
50.8188117,111.3883927464,-9.4117416015625,-0.0313724720052083
50.90143502,109.0645864606,-9.5731152734375,-0.0319103842447917
50.9840664,105.0793379545,-9.73450468750001,-0.0324483489583334
51.0666946,98.10867160559,-9.895887890625,-0.03298629296875
51.14932594,94.79347616434,-10.0572772265625,-0.033524257421875
51.23195088,91.30012989044,-10.2186540625,-0.0340621802083333
51.31458378,86.61740273237,-10.3800464453125,-0.0346001548177083
51.39722678,80.97534626722,-10.5414585546875,-0.0351381951822916
51.47985958,76.42631232738,-10.7028507421875,-0.035676169140625
51.56248806,71.01052254438,-10.8642344921875,-0.0362141149739583
51.64511316,64.74065035582,-11.025611640625,-0.0367520388020833
51.72774034,59.84662100673,-11.1869928515625,-0.037289976171875
51.81038078,57.48593062162,-11.3483999609375,-0.0378279998697917
51.89301196,51.58581212163,-11.509788984375,-0.03836596328125
51.9756512,46.25617340207,-11.67119375,-0.0389039791666667
52.05827878,42.0000590384,-11.8325757421875,-0.039441919140625
52.14091354,37.63525560498,-11.9939717578125,-0.039979905859375
52.22352592,35.12369841337,-12.1553240625,-0.040517746875
52.30616576,32.39542245865,-12.31673,-0.0410557666666667
52.38880652,32.8327678144,-12.478137734375,-0.0415937924479167
52.47144528,29.55417893827,-12.6395415625,-0.0421318052083333
52.5540575,25.95767192543,-12.8008935546875,-0.0426696451822917
52.6366768,22.05762453377,-12.962259375,-0.04320753125
52.71931274,18.62013526261,-13.1236576953125,-0.0437455256510417
52.80194026,14.89188242704,-13.2850395703125,-0.044283465234375
52.88456738,14.01811931282,-13.4464206640625,-0.0448214022135417
52.96721134,11.79627794772,-13.6078346484375,-0.045359448828125
53.04982912,9.621077217162,-13.7691975,-0.045897325
53.1324836,5.798635073006,-13.93063203125,-0.0464354401041667
53.21510134,2.067741239443,-14.0919948046875,-0.046973316015625
53.29771668,-1.140753971413,-14.253352890625,-0.0475111763020833
53.38034244,-5.333572160453,-14.414731328125,-0.0480491044270833
53.46297364,-5.813885945827,-14.576120390625,-0.04858706796875
53.54560474,-6.052487064153,-14.5593657421875,-0.048531219140625
53.62821848,-7.592924870551,-14.39801078125,-0.0479933692708333
53.71085476,-7.554809097201,-14.236611796875,-0.04745537265625
53.79348524,-8.186553604901,-14.075224140625,-0.0469174138020833
53.876102,-9.157662279904,-13.91386328125,-0.0463795442708333
53.95873082,-9.388777427375,-13.7524788671875,-0.0458415962239583
54.0413744,-9.89799387753,-13.591065625,-0.0453035520833333
54.12400576,-9.384628385305,-13.42967625,-0.0447655875
54.20663944,-8.795260451734,-13.26828234375,-0.0442276078125
54.28926178,-8.268885314465,-13.1069105859375,-0.043689701953125
54.37192174,-7.291446905583,-12.9454653515625,-0.043151551171875
54.45455304,-7.150150369853,-12.78407609375,-0.0426135869791667
54.53718244,-7.233064156026,-12.622690546875,-0.04207563515625
54.61982796,-6.786258425564,-12.461273515625,-0.0415375783854167
54.7024452,-6.040049251169,-12.29991171875,-0.0409997057291667
54.78508414,-5.004225764424,-12.1385075390625,-0.040461691796875
54.86770544,-3.82802519016,-11.9771378125,-0.0399237927083333
54.95034692,-3.212288720533,-11.815728671875,-0.0393857622395833
55.03298086,-2.648600144312,-11.6543342578125,-0.038847780859375
55.1156109,-2.546802395955,-11.4929474609375,-0.0383098248697917
55.19823972,-2.71850079298,-11.331563046875,-0.0377718768229167
55.28087862,-1.928187091835,-11.1701589453125,-0.0372338631510416
55.36349524,-0.4339285078458,-11.008798359375,-0.03669599453125
55.44611396,1.803812920116,-10.847433671875,-0.0361581122395833
55.52875392,3.085215343162,-10.6860275,-0.0356200916666667
55.61136762,3.345458535478,-10.5246726171875,-0.0350822420572917
55.69399068,3.407178679481,-10.363299453125,-0.0345443315104167
55.77664078,4.264822695404,-10.2018734765625,-0.034006244921875
55.85929796,3.540292615071,-10.040433671875,-0.0334681122395833
55.94193162,3.95310902968,-9.8790398046875,-0.0329301326822917
56.02457346,5.010658409446,-9.7176299609375,-0.0323920998697917
56.10718966,5.791957490146,-9.55627019531249,-0.031854233984375
56.18980328,6.319119594991,-9.39491546875,-0.0313163848958333
56.27242624,8.343590423465,-9.2335425,-0.030778475
56.35506808,8.038096129894,-9.07213265624999,-0.0302404421875
56.4376939,8.248247206211,-8.9107541015625,-0.029702513671875
56.52033034,10.39074733853,-8.7493548046875,-0.029164516015625
56.60295794,12.40980345756,-8.58797277343749,-0.0286265759114583
56.68557566,14.81001824141,-8.4266100390625,-0.0280887001302084
56.76822058,18.21238920093,-8.26519417968751,-0.027550647265625
56.8508399,20.1128423214,-8.10382832031251,-0.0270127610677083
56.93346264,22.55241759121,-7.94245578125,-0.0264748526041667
57.01611608,24.28878843784,-7.78102328124999,-0.0259367442708333
57.09874228,25.00237897038,-7.61964398437499,-0.02539881328125
57.1813601,27.60329656303,-7.4582810546875,-0.0248609368489583
57.26399672,31.26889467239,-7.29688140625,-0.0243229380208333
57.34664004,34.7794033587,-7.13546867187501,-0.0237848955729167
57.42924536,38.3380278945,-6.97413015624999,-0.0232471005208333
57.51188602,40.20900651813,-6.8127226171875,-0.022709075390625
57.59452708,43.15307363868,-6.651314296875,-0.02217104765625
57.67715702,46.20236903429,-6.4899276953125,-0.0216330923177083
57.75976972,47.56230115891,-6.328574765625,-0.02109524921875
57.84239992,48.74963313341,-6.16718765625,-0.0205572921875
57.9250376,52.14153975248,-6.00578593749999,-0.0200192864583333
58.00766774,55.94807490706,-5.84439894531249,-0.0194813298177083
58.09029816,56.35756254196,-5.68301140624999,-0.0189433713541666
58.17292732,59.74197015166,-5.521626328125,-0.01840542109375
58.25557748,63.44145536423,-5.360200234375,-0.0178673341145833
58.33822134,67.28895008564,-5.19878644531251,-0.0173292881510417
58.420836,69.5793107152,-5.0374296875,-0.0167914322916667
58.5034768,75.67299902439,-4.876021875,-0.01625340625
58.5861176,78.77738028765,-4.7146140625,-0.0157153802083333
58.6687379,82.22404122353,-4.55324628906249,-0.0151774876302083
58.7513687,83.83512496948,-4.3918580078125,-0.0146395266927083
58.8339992,88.89162540436,-4.2304703125,-0.0141015677083333
58.91662524,91.99750423431,-4.069091328125,-0.0135636377604167
58.9992524,94.34471279383,-3.90771015624999,-0.0130257005208333
59.08187836,98.24386239052,-3.74633132812501,-0.01248777109375
59.16451194,104.3643951416,-3.58493761718751,-0.0119497920572917
59.24714182,107.8780815005,-3.4235511328125,-0.011411837109375
59.32977528,109.6509620547,-3.26215765625,-0.0108738588541667
59.41240566,112.9324808717,-3.1007701953125,-0.0103359006510417
59.49506014,116.7252734303,-2.9393356640625,-0.009797785546875
59.57769368,120.7626610994,-2.77794203124999,-0.00925980677083331
59.66032208,123.9834651351,-2.6165584375,-0.00872186145833333
59.74297628,127.513512969,-2.455124453125,-0.00818374817708334
59.82560214,130.6858956814,-2.2937458203125,-0.00764581940104166
59.90823414,133.4425210953,-2.1323551953125,-0.00710785065104168
59.9908724,135.9260380268,-1.97095234375,-0.00656984114583333
60.07351516,137.2468173504,-1.809540703125,-0.00603180234375001
60.1561405,139.9055272341,-1.6481630859375,-0.00549387695312501
60.23875726,142.2088742256,-1.4868022265625,-0.004956007421875
60.3213933,144.7889357805,-1.32540371093751,-0.00441801236979169
60.40400958,147.8748768568,-1.1640437890625,-0.00388014596354166
60.48662944,149.9027013779,-1.002676875,-0.00334225624999999
60.56926186,151.1617451906,-0.841285429687506,-0.00280428476562502
60.65188074,153.332978487,-0.679920429687494,-0.00226640143229165
60.7345189,154.293730855,-0.518517773437505,-0.00172839257812502
60.81714294,156.5673947334,-0.357142695312508,-0.00119047565104169
60.89977058,157.7910035849,-0.195760585937496,-0.000652535286458319
60.98240486,160.0881367922,-0.0343655078124936,-0.000114551692708312
61.06501992,162.2942388058,-0.126992031249995,-0.000423306770833317
61.1476488,163.7188643217,-0.288376562499998,-0.000961255208333326
61.23029928,164.7346019745,-0.449803281249994,-0.00149934427083331
61.31294746,165.0138199329,-0.611225507812493,-0.00203741835937498
61.39557818,165.8670455217,-0.772613632812502,-0.00257537877604167
61.47820106,166.1164015532,-0.933986445312507,-0.00311328815104169
61.56085296,166.9100522995,-1.0954159375,-0.00365138645833332
61.64349824,167.7030622959,-1.2568325,-0.00418944166666666
61.7261326,167.4573272467,-1.418227734375,-0.00472742578125
61.80877516,167.024448514,-1.57963898437501,-0.00526546328125002
61.89142182,166.4047390223,-1.7410582421875,-0.00580352747395832
61.97406752,165.7977253199,-1.902475625,-0.00634158541666666
