strain_pct,adc_mVpV,t_h
0.0,-329.72222222222223,0.0
0.0013020833332,-321.83333333333337,0.032315
0.0026041666664,-323.77777777777777,0.06661027777777778
0.0039062499996,-325.77777777777777,0.10256833333333333
0.0052083333328,-333.3333333333333,0.1359386111111111
0.006510416666,-316.55555555555554,0.17023166666666664
0.0084635416658,-307.72222222222223,0.20543250000000002
0.009765624999,-301.1111111111111,0.23892972222222222
0.011067708332200001,-249.55555555555554,0.27246888888888887
0.0123697916654,-216.38888888888889,0.3060430555555556
0.0136718749986,-202.61111111111114,0.3405488888888889
0.0149739583318,-202.61111111111114,0.37420583333333335
0.016276041665,-211.16666666666663,0.40931999999999996
0.0175781249982,-193.44444444444443,0.44256694444444444
0.0188802083314,-203.27777777777777,0.4749686111111111
0.0201822916646,-196.38888888888889,0.5065261111111111
0.0214843749978,-196.05555555555554,0.5434033333333333
0.022786458331,-181.94444444444443,0.5768141666666666
0.0247395833308,-194.72222222222223,0.6102555555555556
0.026041666664,-184.55555555555554,0.6446175000000001
0.0273437499972,-170.7777777777778,0.6790191666666667
0.0286458333304,-183.2222222222222,0.7134711111111112
0.0299479166636,-166.83333333333334,0.7467966666666667
0.0312499999968,-167.5,0.7800713888888889
0.03255208333,-157.61111111111111,0.8142666666666667
0.0338541666632,-161.2222222222222,0.8517383333333333
0.0351562499964,-156.0,0.8833805555555556
0.0364583333296,-148.11111111111111,0.9185636111111112
0.0377604166628,-141.55555555555557,0.9502875
0.0397135416626,-146.77777777777777,0.9855488888888889
0.0410156249958,-132.66666666666666,1.029376388888889
0.042317708329,-133.0,1.0629608333333334
0.0436197916622,-134.33333333333331,1.096275
0.045572916662,-117.88888888888889,1.1304363888888889
0.0468749999952,-122.83333333333333,1.164641111111111
0.048177083328400004,-112.33333333333333,1.1997811111111112
0.0494791666616,-94.22222222222221,1.2323288888888888
0.0507812499948,-83.11111111111113,1.2657944444444444
0.052083333328,-74.22222222222221,1.2993102777777776
0.0533854166612,-76.83333333333334,1.3346088888888887
0.0546874999944,-19.38888888888889,1.3690825
0.0559895833276,-14.11111111111111,1.4027194444444444
0.0572916666608,-7.222222222222222,1.435188888888889
0.058593749994,-4.944444444444445,1.4693475
0.0605468749938,14.777777777777777,1.5053052777777778
0.061848958327,11.5,1.5377930555555557
0.0631510416602,46.94444444444444,1.571198611111111
0.0644531249934,68.33333333333333,1.6046191666666667
0.0657552083266,97.22222222222221,1.6398416666666666
0.0670572916598,154.66666666666666,1.6745261111111112
0.068359374993,151.72222222222223,1.7089622222222223
0.06966145832620001,155.0,1.7416591666666668
0.0709635416594,161.55555555555557,1.7748833333333334
0.0722656249926,166.50000000000003,1.8081380555555555
0.07356770832580001,161.88888888888889,1.8423125
0.0755208333256,172.38888888888889,1.8800180555555555
0.0768229166588,180.61111111111111,1.9133980555555556
0.078124999992,181.94444444444443,1.9459266666666668
0.0794270833252,189.83333333333331,1.9828905555555556
0.0794270833252,180.27777777777777,2.016388055555556
0.078124999992,176.33333333333334,2.049042222222222
0.0768229166588,185.2222222222222,2.0852605555555557
0.0755208333256,182.2777777777778,2.117629722222222
0.0742187499924,184.88888888888889,2.150905
0.0729166666592,175.38888888888889,2.1833472222222223
0.071614583326,173.7222222222222,2.214948611111111
0.0703124999928,182.61111111111111,2.251838611111111
0.0690104166596,177.0,2.28351
0.0670572916598,171.7222222222222,2.317870555555556
0.0657552083266,137.61111111111111,2.351385833333333
0.0644531249934,123.16666666666667,2.3884766666666666
0.0631510416602,116.88888888888889,2.4247191666666668
0.061848958327,118.22222222222221,2.458966111111111
0.0605468749938,116.88888888888889,2.4922191666666667
0.0592447916606,99.83333333333333,2.528137777777778
0.0572916666608,93.27777777777779,2.5632269444444447
0.0559895833276,96.88888888888889,2.596583611111111
0.0546874999944,90.6111111111111,2.630870277777778
0.0533854166612,71.94444444444444,2.663444722222222
0.052083333328,62.05555555555555,2.6951738888888888
0.0507812499948,43.333333333333336,2.729579722222222
0.0494791666616,39.72222222222222,2.76395
0.048177083328400004,26.61111111111111,2.7971691666666665
0.0468749999952,16.72222222222222,2.830421111111111
0.045572916662,-0.0,2.864586666666667
0.044270833328800004,-24.611111111111107,2.8970402777777777
0.0429687499956,-49.27777777777778,2.931285277777778
0.0416666666624,-61.388888888888886,2.9638144444444445
0.0403645833292,-81.77777777777777,2.9972600000000003
0.0384114583294,-102.44444444444444,3.0333786111111114
0.0371093749962,-116.27777777777779,3.0677841666666663
0.035807291663,-124.1111111111111,3.102224722222222
0.0345052083298,-123.5,3.1347075
0.0332031249966,-130.05555555555554,3.1680375
0.0319010416634,-133.66666666666666,3.2031466666666666
0.030598958330200002,-151.38888888888889,3.2356766666666665
0.029296874997,-148.77777777777774,3.2682325000000003
0.0279947916638,-161.2222222222222,3.3067266666666666
0.0266927083306,-164.2222222222222,3.340253611111111
0.0247395833308,-172.05555555555554,3.3755830555555555
0.0234374999976,-173.7222222222222,3.410075
0.022135416664400002,-177.33333333333331,3.4446125
0.0208333333312,-185.2222222222222,3.4781261111111115
0.019531249998,-182.88888888888889,3.5131266666666665
0.0182291666648,-194.38888888888886,3.546411111111111
0.0169270833316,-191.11111111111111,3.5806194444444444
0.0156249999984,-202.94444444444446,3.6157369444444445
0.0143229166652,-241.05555555555557,3.649144722222222
0.013020833332,-261.38888888888886,3.6817047222222223
0.0117187499988,-270.27777777777777,3.715192777777778
0.009765624999,-282.72222222222223,3.748705277777778
0.0084635416658,-291.94444444444446,3.781378888888889
0.0071614583326,-306.05555555555554,3.815513888888889
0.0058593749994,-316.55555555555554,3.8496236111111113
0.0045572916662,-330.99999999999994,3.884639722222222
0.003255208333,-332.3333333333333,3.917953333333333
0.0019531249998,-336.94444444444446,3.9521816666666667
0.0006510416666,-341.2222222222222,3.9855794444444443
0.0006510416666,-356.6111111111111,4.017251388888889
0.0019531249998,-347.77777777777777,4.052484722222222
0.003255208333,-344.83333333333337,4.085993333333333
0.0045572916662,-354.33333333333337,4.118655277777778
0.0058593749994,-337.61111111111114,4.152942222222222
0.0071614583326,-333.99999999999994,4.1845027777777775
0.0084635416658,-336.27777777777777,4.217854444444445
0.009765624999,-338.88888888888886,4.251243611111112
0.0117187499988,-336.6111111111111,4.285558888888889
0.013020833332,-326.1111111111111,4.3231480555555555
0.0149739583318,-324.1111111111111,4.375415833333333
0.016276041665,-312.0,4.411619444444445
0.0175781249982,-291.94444444444446,4.445223888888889
0.019531249998,-284.72222222222223,4.4797525
0.0208333333312,-221.0,4.519190277777778
0.022135416664400002,-220.0,4.552421944444445
0.0234374999976,-223.94444444444446,4.586559722222223
0.0247395833308,-223.94444444444446,4.6189824999999995
0.026041666664,-226.27777777777777,4.653198055555555
0.0273437499972,-226.6111111111111,4.685696388888889
0.0286458333304,-213.77777777777774,4.7191149999999995
0.0299479166636,-219.72222222222223,4.754325833333334
0.0312499999968,-201.94444444444443,4.787828888888889
0.03255208333,-208.83333333333334,4.820486388888889
0.0345052083298,-197.99999999999997,4.854701111111111
0.035807291663,-193.77777777777777,4.8870458333333335
0.0371093749962,-199.66666666666666,4.920309444444444
0.0384114583294,-190.16666666666666,4.954484722222222
0.0397135416626,-182.88888888888889,4.987828055555556
0.0410156249958,-170.11111111111114,5.021201666666667
0.042317708329,-166.83333333333334,5.053731666666667
0.0436197916622,-161.88888888888889,5.086301666666667
0.0449218749954,-146.44444444444446,5.1215625
0.046223958328600004,-149.44444444444443,5.153331388888889
0.0475260416618,-147.1111111111111,5.185083611111111
0.048828124995,-126.44444444444444,5.2196847222222225
0.050130208328200004,-124.77777777777777,5.25477388888889
0.0514322916614,-116.27777777777779,5.2881358333333335
0.0527343749946,-107.7222222222222,5.32331
0.0540364583278,-95.22222222222223,5.355892222222222
0.0559895833276,-96.22222222222221,5.392025555555556
0.0572916666608,-87.66666666666666,5.428206388888889
0.058593749994,-78.83333333333333,5.4644386111111105
0.0598958333272,-19.055555555555554,5.498067777777778
0.061197916660400004,-7.222222222222222,5.530765277777778
0.0624999999936,-0.3333333333333333,5.564852500000001
0.0638020833268,27.277777777777775,5.598991388888889
0.06510416666,39.72222222222222,5.631419166666666
0.0670572916598,72.8888888888889,5.667386388888889
0.068359374993,77.16666666666667,5.701634444444444
0.06966145832620001,87.0,5.735050833333333
0.0709635416594,134.94444444444446,5.7684975000000005
0.0722656249926,148.11111111111111,5.802869444444445
0.07356770832580001,153.05555555555554,5.8372802777777775
0.074869791659,151.72222222222223,5.871562222222222
0.0761718749922,151.38888888888889,5.904801388888889
0.07747395832540001,158.27777777777777,5.937202777777778
0.0787760416586,165.49999999999997,5.973150833333333
0.0794270833252,175.66666666666666,6.0082547222222225
0.078124999992,174.3888888888889,6.043393055555556
0.0768229166588,168.77777777777777,6.076826388888889
0.0755208333256,163.55555555555554,6.111176666666667
0.0742187499924,158.94444444444446,6.149080277777777
0.0729166666592,155.33333333333334,6.1843924999999995
0.071614583326,156.33333333333331,6.216062222222222
0.0703124999928,164.83333333333334,6.247569444444444
0.0690104166596,157.0,6.282605
0.0677083333264,135.61111111111111,6.3159425
0.0664062499932,123.5,6.348441111111111
0.0644531249934,109.33333333333334,6.383614722222222
0.0631510416602,108.38888888888889,6.417068333333333
0.061848958327,100.16666666666666,6.451436944444444
0.0605468749938,89.00000000000001,6.484090277777778
0.0592447916606,91.94444444444444,6.521200833333333
0.0579427083274,92.27777777777777,6.554738055555556
0.0566406249942,68.61111111111111,6.5862308333333335
0.055338541661,62.72222222222222,6.618632777777778
0.0540364583278,36.11111111111111,6.651949722222223
0.0527343749946,31.22222222222222,6.688802777777777
0.0514322916614,24.611111111111107,6.721318888888889
0.050130208328200004,12.833333333333332,6.75563861111111
0.048177083328400004,6.222222222222221,6.790870555555555
0.0468749999952,-0.0,6.824378888888889
0.045572916662,-20.055555555555557,6.860580277777777
0.044270833328800004,-28.88888888888889,6.893010555555556
0.0429687499956,-78.16666666666666,6.926258611111111
0.0416666666624,-82.44444444444444,6.961285277777778
0.0403645833292,-99.50000000000001,6.992849722222222
0.039062499996,-116.27777777777779,7.027083055555556
0.0377604166628,-129.05555555555557,7.060475555555556
0.0364583333296,-139.22222222222223,7.096280277777778
0.0351562499964,-133.33333333333334,7.12975388888889
0.0332031249966,-144.83333333333331,7.166762222222222
0.0319010416634,-151.38888888888889,7.201185277777777
0.030598958330200002,-158.94444444444446,7.236412777777778
0.029296874997,-158.61111111111111,7.268796666666667
0.0279947916638,-165.83333333333334,7.302106944444445
0.0266927083306,-182.2777777777778,7.336341111111111
0.0253906249974,-188.83333333333331,7.368857222222222
0.024088541664200002,-188.83333333333331,7.4022875
0.022786458331,-200.33333333333331,7.4348769444444445
0.0208333333312,-194.38888888888886,7.471907222222223
0.019531249998,-195.38888888888889,7.505461111111111
0.0182291666648,-229.88888888888889,7.537278333333334
0.0169270833316,-258.11111111111114,7.570899722222222
0.0156249999984,-268.9444444444444,7.603423333333334
0.0143229166652,-286.05555555555554,7.63581
0.013020833332,-298.16666666666663,7.669097777777778
0.0117187499988,-305.05555555555554,7.702436666666667
0.0104166666656,-308.05555555555554,7.736684444444444
0.0091145833324,-315.27777777777777,7.7692075
0.0078124999992,-322.16666666666663,7.803541111111111
0.006510416666,-329.72222222222223,7.835268055555556
0.0045572916662,-332.0,7.885771666666666
0.003255208333,-340.2222222222223,7.920155277777778
0.0019531249998,-352.0555555555556,7.954248333333334
0.0006510416666,-353.3333333333333,7.991002777777778
0.0006510416666,-363.55555555555554,8.024295
0.0026041666664,-354.33333333333337,8.061115
0.0039062499996,-362.5555555555555,8.096234722222222
0.0052083333328,-354.33333333333337,8.131393333333333
0.006510416666,-348.11111111111114,8.165731111111112
0.0078124999992,-353.3333333333333,8.199214722222221
0.009765624999,-351.05555555555554,8.235990833333332
0.011067708332200001,-353.0,8.277198333333333
0.0123697916654,-347.77777777777777,8.312260833333333
0.0136718749986,-327.0555555555556,8.345581666666668
0.0149739583318,-339.22222222222223,8.379815277777778
0.016276041665,-324.44444444444446,8.412334722222221
0.0175781249982,-320.5,8.444020277777778
0.0188802083314,-309.3333333333333,8.477499722222221
0.0201822916646,-303.11111111111114,8.509258333333333
0.0214843749978,-312.27777777777777,8.542810277777777
0.022786458331,-293.6111111111111,8.575528055555557
0.024088541664200002,-285.05555555555554,8.607394166666666
0.0253906249974,-232.5,8.641768611111111
0.0273437499972,-230.55555555555554,8.675006111111111
0.0286458333304,-228.88888888888889,8.708278333333332
0.0299479166636,-229.88888888888889,8.740715833333333
0.0312499999968,-215.4444444444444,8.776685277777778
0.03255208333,-213.77777777777774,8.80919388888889
0.0338541666632,-206.8888888888889,8.845258888888889
0.0351562499964,-209.49999999999997,8.878729722222221
0.0364583333296,-205.55555555555554,8.912237777777777
0.0384114583294,-191.11111111111111,8.9516775
