Time_s,PLAefter_40_2_Raw,PLAefter_40_2_DeltaPct,PLAefter_40_1_Raw,PLAefter_40_1_DeltaPct,PLAefter_20_6_Raw,PLAefter_20_6_DeltaPct
1.98298738,37.08550390625,0.0652423733088359,NaN,NaN,NaN,NaN
1.98304318,NaN,NaN,37.0545,0,NaN,NaN
2.06537378,NaN,NaN,NaN,NaN,37.04508203125,-0.110564124559025
2.06560166,37.05731640625,-0.0108140024256655,NaN,NaN,NaN,NaN
2.06566108,NaN,NaN,37.08053515625,0.0702617934394025,NaN,NaN
2.14798334,NaN,NaN,NaN,NaN,37.043421875,-0.115040618122663
2.1482153,37.06132421875,0,NaN,NaN,NaN,NaN
2.148293,NaN,NaN,37.01937109375,-0.0948033470968288,NaN,NaN
2.230596,NaN,NaN,NaN,NaN,37.09783984375,0.031693574430606
2.2308268,36.9993515625,-0.167216518989481,NaN,NaN,NaN,NaN
2.23093036,NaN,NaN,37.0676875,0.0355894695651022,NaN,NaN
2.31319916,NaN,NaN,NaN,NaN,37.09084375,0.0128291039070935
2.31346724,37.02427734375,-0.0999610126754693,NaN,NaN,NaN,NaN
2.31357996,NaN,NaN,37.0074921875,-0.126861278657109,NaN,NaN
2.39580242,NaN,NaN,NaN,NaN,37.0530625,-0.089045356675418
2.39606846,37.0458515625,-0.0417487949396492,NaN,NaN,NaN,NaN
2.39619042,NaN,NaN,36.9602578125,-0.254333987774766,NaN,NaN
2.4784066,NaN,NaN,NaN,NaN,37.0446171875,-0.111817542756833
2.47867088,37.02828515625,-0.0891470102498039,NaN,NaN,NaN,NaN
2.47882556,NaN,NaN,37.09187890625,0.100875484084268,NaN,NaN
2.56102152,NaN,NaN,NaN,NaN,37.0273671875,-0.158330944114623
2.56130124,37.0967578125,0.0956080078004152,NaN,NaN,NaN,NaN
2.56143874,NaN,NaN,37.0729921875,0.0499053758652835,NaN,NaN
2.6436459,NaN,NaN,NaN,NaN,37.07770703125,-0.0225931263388712
2.64392728,37.03649609375,-0.0669920072295692,NaN,NaN,NaN,NaN
2.64405338,NaN,NaN,37.10347265625,0.132163856616608,NaN,NaN
2.72622632,NaN,NaN,NaN,NaN,37.0772578125,-0.023804412832561
2.7265377,37.01301953125,-0.130337187130409,NaN,NaN,NaN,NaN
2.72667804,NaN,NaN,36.9955546875,-0.159077338784765,NaN,NaN
2.80885272,NaN,NaN,NaN,NaN,37.039671875,-0.125152227113475
2.8091594,37.0024296875,-0.158911027847755,NaN,NaN,NaN,NaN
2.80929472,NaN,NaN,36.9691328125,-0.230382780768861,NaN,NaN
2.89149524,NaN,NaN,NaN,NaN,37.1000546875,0.0376657434908004
2.89181082,36.99250390625,-0.185693074790846,NaN,NaN,NaN,NaN
2.8919127,NaN,NaN,36.96616796875,-0.238384086278313,NaN,NaN
2.97411112,NaN,NaN,NaN,NaN,37.09873828125,0.0341161474179857
2.97442494,37.089203125,0.0752237186276547,NaN,NaN,NaN,NaN
2.97454194,NaN,NaN,37.072140625,0.0476072406860317,NaN,NaN
3.05670122,NaN,NaN,NaN,NaN,37.07873828125,-0.0198124338664036
3.05705726,36.97530078125,-0.232111073506873,NaN,NaN,NaN,NaN
3.05716754,NaN,NaN,37.05695703125,0.00663085792549672,NaN,NaN
3.13928954,NaN,NaN,NaN,NaN,37.54012109375,1.22427359148973
3.13968428,37.8896484375,2.23500977423503,NaN,NaN,NaN,NaN
3.13976998,NaN,NaN,38.58165625,4.12137864496891,NaN,NaN
3.22191768,NaN,NaN,NaN,NaN,43.009296875,15.9715181253751
3.22231924,41.716953125,12.5619604922121,NaN,NaN,NaN,NaN
3.22239996,NaN,NaN,42.863359375,15.6765288291571,NaN,NaN
3.30453254,NaN,NaN,NaN,NaN,46.88084765625,26.4108801755375
3.30496008,45.335515625,22.3256766472039,NaN,NaN,NaN,NaN
3.30503426,NaN,NaN,46.445234375,25.3430335721707,NaN,NaN
3.38713308,NaN,NaN,NaN,NaN,50.0612578125,34.9866305569874
3.38758712,50.09801171875,35.175989457507,NaN,NaN,NaN,NaN
3.3876597,NaN,NaN,50.6278359375,36.630735639396,NaN,NaN
3.46973616,NaN,NaN,NaN,NaN,50.2093828125,35.3860391121249
3.47022106,50.168046875,35.3649604609084,NaN,NaN,NaN,NaN
3.4702649,NaN,NaN,50.8994765625,37.3638196777719,NaN,NaN
3.55237138,NaN,NaN,NaN,NaN,50.2381640625,35.4636457111294
3.55284712,50.13465625,35.2748648539546,NaN,NaN,NaN,NaN
3.5528882,NaN,NaN,50.77028515625,37.015167270507,NaN,NaN
3.6349833,NaN,NaN,NaN,NaN,50.26380859375,35.5327943705302
3.6354862,50.04405859375,35.0304114833323,NaN,NaN,NaN,NaN
3.63550352,NaN,NaN,50.622046875,36.6151125369389,NaN,NaN
3.7175926,NaN,NaN,NaN,NaN,50.3968828125,35.891619561666
3.7181163,49.983953125,34.8682330668374,NaN,NaN,NaN,NaN
3.7181318,NaN,NaN,50.636,36.6527682197844,NaN,NaN
3.800214,NaN,NaN,NaN,NaN,50.2270078125,35.4335636743817
3.80076268,NaN,NaN,50.70177734375,36.8302833495257,NaN,NaN
3.80076712,49.923046875,34.70389395785,NaN,NaN,NaN,NaN
3.88282644,NaN,NaN,NaN,NaN,50.18978515625,35.3331954222218
3.88337564,49.93390234375,34.7331845160771,NaN,NaN,NaN,NaN
3.88338068,NaN,NaN,50.57083203125,36.4768976271438,NaN,NaN
3.96543164,NaN,NaN,NaN,NaN,50.1120703125,35.1236428588131
3.9660073,49.98438671875,34.8694030027723,NaN,NaN,NaN,NaN
3.96603064,NaN,NaN,50.62791015625,36.6309359355814,NaN,NaN
4.04805342,NaN,NaN,NaN,NaN,50.24323828125,35.4773279820451
4.04863266,50.03619921875,35.009205077016,NaN,NaN,NaN,NaN
4.04864154,NaN,NaN,50.64934375,36.6887793655292,NaN,NaN
4.13069374,NaN,NaN,NaN,NaN,50.19198046875,35.3391149266519
4.13125636,49.97536328125,34.8450556873695,NaN,NaN,NaN,NaN
4.13127514,NaN,NaN,50.56644921875,36.4650696103038,NaN,NaN
4.2133038,NaN,NaN,NaN,NaN,50.1211796875,35.14820564232
4.21389602,49.984625,34.8700459405384,NaN,NaN,NaN,NaN
4.21390558,NaN,NaN,50.5895234375,36.5273406401382,NaN,NaN
4.29594,NaN,NaN,NaN,NaN,50.2763203125,35.566531332611
4.29651132,50.02715234375,34.9847945218329,NaN,NaN,NaN,NaN
4.29655264,NaN,NaN,50.63623046875,36.6533901921494,NaN,NaN
4.37854004,NaN,NaN,NaN,NaN,50.3024609375,35.6370176736179
4.37914934,49.8839296875,34.5983467645843,NaN,NaN,NaN,NaN
4.37918196,NaN,NaN,50.6528125,36.6981405767181,NaN,NaN
4.4611752,NaN,NaN,NaN,NaN,50.32940625,35.7096737973874
4.46177134,49.92828125,34.7180175087763,NaN,NaN,NaN,NaN
4.46181196,NaN,NaN,50.60933984375,36.5808197216263,NaN,NaN
4.5438019,NaN,NaN,NaN,NaN,50.28196484375,35.5817514107274
4.54440414,49.83175390625,34.4575644737465,NaN,NaN,NaN,NaN
4.54445568,NaN,NaN,50.50565234375,36.3009954087898,NaN,NaN
4.62640192,NaN,NaN,NaN,NaN,50.26690234375,35.5411364479476
4.62701862,49.90295703125,34.6496869261978,NaN,NaN,NaN,NaN
4.62707026,NaN,NaN,50.5653125,36.4620019160966,NaN,NaN
4.7090411,NaN,NaN,NaN,NaN,50.24161328125,35.4729462848158
4.7096544,49.84084375,34.4820909685267,NaN,NaN,NaN,NaN
4.70968186,NaN,NaN,50.58231640625,36.5078908263504,NaN,NaN
4.7916518,NaN,NaN,NaN,NaN,50.11171875,35.1226948954702
4.79228496,NaN,NaN,50.573703125,36.4846459269455,NaN,NaN
4.79228634,49.79359765625,34.3546101114717,NaN,NaN,NaN,NaN
4.87426288,NaN,NaN,NaN,NaN,50.11870703125,35.1415383001416
4.87489606,NaN,NaN,50.59292578125,36.5365226389507,NaN,NaN
4.87489736,49.8539609375,34.5174841655495,NaN,NaN,NaN,NaN
4.95689772,NaN,NaN,NaN,NaN,50.07823828125,35.032417186449
4.95751094,NaN,NaN,50.44422265625,36.1352134187481,NaN,NaN
4.95751146,49.785859375,34.3337304440202,NaN,NaN,NaN,NaN
5.03951072,NaN,NaN,NaN,NaN,50.10930859375,35.1161960801084
5.04012536,49.85137890625,34.5105172497568,NaN,NaN,NaN,NaN
5.04014342,NaN,NaN,50.50304296875,36.2939534165891,NaN,NaN
