Time_s,singleDog6_2_Raw,singleDog6_2_DeltaPct,singleDog2_2_Raw,singleDog2_2_DeltaPct
42.3806705,NaN,NaN,36.53638671875,1.86574779661342
42.3814379,36.140125,1.4329854940711,NaN,NaN
42.46329292,NaN,NaN,36.45254296875,1.63198613984184
42.46406042,36.12601953125,1.39339626168451,NaN,NaN
42.54589648,NaN,NaN,36.44734375,1.61749039043991
42.54665756,36.05448828125,1.19263247783974,NaN,NaN
42.62850038,NaN,NaN,36.51906640625,1.81745767426318
42.62927286,36.12012109375,1.37684136251426,NaN,NaN
42.7111102,NaN,NaN,36.5335234375,1.85776478811484
42.71186856,36.1086171875,1.34455382737758,NaN,NaN
42.79371218,NaN,NaN,36.543921875,1.88675628691869
42.79448398,36.1034765625,1.33012584902787,NaN,NaN
42.87632888,NaN,NaN,36.524828125,1.83352170910003
42.87709926,36.07757421875,1.25742681830078,NaN,NaN
42.95893022,NaN,NaN,36.51809375,1.8147458473653
42.95970584,36.09663671875,1.31092874409601,NaN,NaN
43.04156498,NaN,NaN,36.4875078125,1.72947032684157
43.04231658,36.0566875,1.19880493362309,NaN,NaN
43.12417416,NaN,NaN,36.4425859375,1.60422530946954
43.124924,36.0969375,1.31177293431862,NaN,NaN
43.20678772,NaN,NaN,36.52603515625,1.83688698826248
43.2075378,36.07525390625,1.25091449372652,NaN,NaN
43.28938838,NaN,NaN,36.42833203125,1.56448452091385
43.29015418,36.02688671875,1.11516432053048,NaN,NaN
43.37201758,NaN,NaN,36.527953125,1.84223440596071
43.37276126,35.98987109375,1.01127410560512,NaN,NaN
43.45463642,NaN,NaN,36.526953125,1.83944634296528
43.45539728,36.09159765625,1.29678581699032,NaN,NaN
43.53723932,NaN,NaN,36.50398046875,1.77539713016834
43.53800784,36.06918359375,1.23387720014336,NaN,NaN
43.61986412,NaN,NaN,36.41233203125,1.51987551298726
43.62062554,35.95718359375,0.919531459077563,NaN,NaN
43.70247366,NaN,NaN,36.387984375,1.45199271357162
43.70324444,36.04873046875,1.17647226500733,NaN,NaN
43.78507766,NaN,NaN,36.40860546875,1.5094856219809
43.78586088,36.0541015625,1.1915470904107,NaN,NaN
43.86767284,NaN,NaN,36.4056171875,1.5011541056079
43.86846368,36.0324765625,1.13085310245938,NaN,NaN
43.9503004,NaN,NaN,36.38521875,1.44428197684992
43.95106398,36.06265625,1.21555717596226,NaN,NaN
44.0329136,NaN,NaN,36.37872265625,1.42617045825082
44.0336705,36.07096484375,1.23887656042259,NaN,NaN
44.1155355,NaN,NaN,36.4335,1.57889314334717
44.11629696,36.05190625,1.18538559813674,NaN,NaN
44.19814488,NaN,NaN,36.44153125,1.60128477427906
44.19890606,35.97325390625,0.964635336684448,NaN,NaN
44.28077522,NaN,NaN,36.37938671875,1.42802190633371
44.28153656,36.0540625,1.19143745531685,NaN,NaN
44.36338276,NaN,NaN,36.42158203125,1.5456650956948
44.36416198,36.01651171875,1.08604523960587,NaN,NaN
44.44599208,NaN,NaN,36.47531640625,1.69547991821392
44.44678622,36.075125,1.25055269791684,NaN,NaN
44.52861198,NaN,NaN,36.43273046875,1.57674764174523
44.52944316,36.0573671875,1.20071258425594,NaN,NaN
44.61119912,NaN,NaN,36.48424609375,1.72037644949326
44.6120443,36.0003046875,1.04055763917051,NaN,NaN
44.69381738,NaN,NaN,36.4121171875,1.51927651507808
44.69465308,36.04075,1.15407381533527,NaN,NaN
44.77643492,NaN,NaN,36.49140625,1.74033941617524
44.77728562,35.96302734375,0.935932869116423,NaN,NaN
44.85905538,NaN,NaN,36.4442265625,1.60879947532139
44.85989336,36.01471875,1.08101298879848,NaN,NaN
44.94167946,NaN,NaN,36.44557421875,1.61255682584254
44.94250242,36.019859375,1.09544096714819,NaN,NaN
45.0242881,NaN,NaN,36.4403046875,1.59786504076127
45.02511326,36.03359765625,1.13399962965267,NaN,NaN
45.1069058,NaN,NaN,36.39227734375,1.46396178088395
45.1077348,35.9776640625,0.977013138779279,NaN,NaN
45.18951326,NaN,NaN,36.4209140625,1.54380275674085
45.19035166,36.01844140625,1.09146121324168,NaN,NaN
45.2721225,NaN,NaN,36.367296875,1.39431466035403
45.27297492,35.9728515625,0.963506095217858,NaN,NaN
45.35473236,NaN,NaN,36.38075,1.43182282033917
45.35559402,35.9853203125,0.99850161717246,NaN,NaN
45.4373654,NaN,NaN,36.35908203125,1.37141115848155
45.43820152,36.01315234375,1.07661662153539,NaN,NaN
45.5199973,NaN,NaN,36.426171875,1.55846186920891
45.520805,35.98644921875,1.00167007138452,NaN,NaN
45.60260608,NaN,NaN,36.3603515625,1.3749506915812
45.60340384,35.91601953125,0.803997997186114,NaN,NaN
45.68521968,NaN,NaN,36.3579609375,1.3682854784828
45.68601466,35.909265625,0.785042089460717,NaN,NaN
45.76785252,NaN,NaN,36.4131796875,1.5222388320107
45.76863094,35.91017578125,0.787596587147234,NaN,NaN
45.85046884,NaN,NaN,36.38643359375,1.4476690377545
45.8512421,35.90457421875,0.771874914690198,NaN,NaN
45.93306856,NaN,NaN,36.39689453125,1.47683479049557
45.93384352,35.88860546875,0.727056088327302,NaN,NaN
46.01568204,NaN,NaN,36.36155078125,1.37829418900149
46.01649068,35.99351171875,1.02149209635127,NaN,NaN
46.09831132,NaN,NaN,36.4041953125,1.4971898285363
46.09909578,35.9393359375,0.869439184700816,NaN,NaN
46.1809246,NaN,NaN,36.40115234375,1.48870583996823
46.18169684,35.95969921875,0.926591959121036,NaN,NaN
46.26352206,NaN,NaN,36.4398359375,1.59655813623216
46.26430718,35.923390625,0.82468613939424,NaN,NaN
46.34613634,NaN,NaN,36.42349609375,1.55100162252198
46.34691576,35.9338515625,0.854046417525315,NaN,NaN
46.42875086,NaN,NaN,36.381765625,1.43465444681889
46.4295248,35.9343984375,0.855581308839107,NaN,NaN
46.51137878,NaN,NaN,36.43345703125,1.57877334376533
46.51214862,35.91142578125,0.791104910150217,NaN,NaN
46.5939893,NaN,NaN,36.4249609375,1.55508569917541
46.594794,35.8897421875,0.730246469558117,NaN,NaN
46.67661324,NaN,NaN,36.3717890625,1.40683916209122
46.67742324,35.92494921875,0.829060579638557,NaN,NaN
46.75923862,NaN,NaN,36.42359375,1.55127389429887
46.76004754,35.95216015625,0.905432386009391,NaN,NaN
46.84185358,NaN,NaN,36.44678125,1.61592210500498
46.8426636,35.91872265625,0.811584745680019,NaN,NaN
46.9244644,NaN,NaN,36.42188671875,1.54651458363873
46.9252704,35.92307421875,0.823798095134112,NaN,NaN
47.0070811,NaN,NaN,36.4280234375,1.56362414209886
47.00787592,35.92214453125,0.821188779900643,NaN,NaN
47.0896929,NaN,NaN,36.4474609375,1.61781711657217
47.09048658,35.87883984375,0.699647314866625,NaN,NaN
47.1722903,NaN,NaN,36.41376171875,1.52386157180101
47.17312446,35.8292421875,0.560443636214539,NaN,NaN
47.2549143,NaN,NaN,36.36819140625,1.39680866983038
47.25574642,35.9458046875,0.887594756241178,NaN,NaN
47.3375092,NaN,NaN,36.41894140625,1.53830286684755
47.33835752,35.96025390625,0.928148777453601,NaN,NaN
