Time_s,Sensor_negDegPLA,TempActual_C
8311.003511,79.680992,30.953141
8329.082945,79.746766,31.053240
8365.241786,79.903383,31.253436
8398.817844,80.051508,31.439333
8434.976568,80.196094,31.634723
8504.711400,80.515086,32.015532
8522.790804,80.605125,32.117561
8540.870207,80.689758,32.219589
8558.949590,80.779250,32.321618
8592.525591,80.938570,32.511099
8750.074559,81.815547,33.357343
8768.153948,81.936898,33.454455
8786.233363,82.041344,33.551568
8837.888782,82.360594,33.830604
8925.703032,82.903594,34.319354
8943.782431,83.013563,34.421288
8979.941265,83.268445,34.625155
9049.676079,83.748258,35.018326
9119.410950,84.268836,35.416896
9137.490377,84.417727,35.520337
9155.569776,84.553359,35.623779
9189.145817,84.821531,35.815885
9207.225250,84.961445,35.919327
9225.304671,85.112117,36.022768
9243.384076,85.257195,36.126210
9279.542934,85.569109,36.329594
9313.119055,85.848383,36.515364
9331.198480,85.999320,36.615393
9470.668069,87.313922,37.398157
9488.747501,87.475797,37.494788
9524.906323,87.817305,37.683396
9594.641197,88.535687,38.050493
9612.720633,88.702375,38.154507
9664.376111,89.283039,38.451689
9682.455547,89.466703,38.555703
9752.190421,90.220039,38.947295
9788.349228,90.629477,39.140173
9858.084104,91.424242,39.527485
9876.163523,91.629820,39.628319
9945.898398,92.407906,40.015137
9963.977804,92.627844,40.113712
10015.633313,93.256422,40.395358
10033.712698,93.463313,40.493934
10051.792121,93.672125,40.592509
10087.950952,94.093180,40.789661
10157.685896,94.911008,41.171957
10191.261937,95.327086,41.358753
10227.420786,95.738938,41.561718
10245.500187,95.945961,41.664168
10297.155662,96.541313,41.952022
10315.235090,96.755445,42.052043
10333.314526,96.940734,42.152063
10351.393939,97.154891,42.252083
10421.128832,97.894344,42.632278
10490.863719,98.652820,43.007267
10527.022571,99.025617,43.201706
10614.836774,99.894500,43.673915
10684.571711,100.582063,44.050164
10702.651129,100.751336,44.148042
10720.730532,100.906937,44.245920
10754.306592,101.201633,44.431590
10790.465419,101.518773,44.632520
10808.544844,101.663359,44.731397
10826.624206,101.819664,44.830275
10844.703629,101.974445,44.929152
10860.200288,102.095187,45.013905
10878.279701,102.272703,45.112782
10896.359068,102.402711,45.211660
11035.828850,103.495086,45.992920
11053.908267,103.643477,46.096654
11071.987651,103.792977,46.200388
11123.643142,104.190086,46.481508
11141.722545,104.347953,46.580402
11211.457365,104.854367,46.961852
11299.271603,105.546766,47.442196
11335.430339,105.824031,47.639984
11353.509804,105.962031,47.738879
11389.668640,106.263773,47.936667
11423.244633,106.544469,48.122283
11511.058861,107.228742,48.617855
11580.793616,107.893234,49.029784
11598.873023,108.061672,49.135825
11650.528475,108.546742,49.438799
11668.607882,108.709555,49.544840
11686.687283,108.878695,49.650881
11704.766631,109.044562,49.756921
11774.501433,109.757867,49.835404
11792.580805,109.920102,49.827623
11810.660200,110.065578,49.819842
11844.236225,110.348156,49.805392
11862.315675,110.468273,49.797611
11968.209328,111.053648,49.680154
11986.288769,111.142539,49.657640
12056.023601,111.427641,49.632275
12074.102994,111.504789,49.675049
12198.075893,112.004883,49.943527
12216.155281,112.083281,49.973861
12303.969539,112.378625,50.073425
12322.048982,112.431008,50.087141
12355.625028,112.523234,50.110622
12391.783853,112.605289,50.113456
12409.863225,112.639031,50.103176
12461.518662,112.715844,50.087542
12479.598072,112.745445,50.084255
12497.677471,112.775195,50.080968
12515.756893,112.793312,50.077681
12549.332909,112.805984,50.071576
12585.491747,112.831531,50.065002
12655.226648,112.866305,50.052322
12691.385460,112.861789,50.045748
12724.961428,112.870656,50.039643
12743.040844,112.869930,50.036356
12761.120251,112.866750,50.033069
12848.934453,112.854203,50.016741
12867.013848,112.838867,50.013362
12918.669288,112.825688,49.997184
13076.218325,112.773102,50.034322
13094.297735,112.763016,50.032452
13112.377092,112.754328,50.030582
13130.456478,112.747008,50.028711
13164.032547,112.736359,50.028419
13269.926180,112.696539,50.024498
13288.005608,112.682359,50.023354
