Time_s,Sensor_negDegTPU,TempActual_C
37980.322067,89.409906,-19.993528
37998.401159,89.408852,-19.994043
38016.480282,89.394078,-19.994558
38050.055694,89.403813,-19.991656
38068.134796,89.396680,-19.988308
38279.918667,89.347773,-19.994000
38297.997794,89.351203,-19.994000
38316.076881,89.356031,-19.994000
38349.652358,89.361711,-19.993075
38385.810568,89.362406,-19.994967
38507.198770,89.324656,-19.993395
38525.277904,89.333836,-19.993836
38561.436121,89.279320,-19.994718
38631.169739,89.276641,-19.995019
38718.982524,89.273211,-19.995003
38755.140751,89.227516,-19.922248
38824.874509,89.295320,-19.596999
38842.953637,89.343898,-19.466289
38912.687205,89.466656,-18.999649
38930.766303,89.444078,-18.907297
38982.420814,89.429906,-18.643433
39000.499897,89.465031,-18.551080
39106.391737,89.413680,-18.014869
39124.470804,89.338703,-17.927414
39176.125384,89.288336,-17.677540
39194.204503,89.289734,-17.590084
39263.938138,89.272961,-17.250011
39282.017260,89.336250,-17.161981
39369.830057,89.345953,-16.744262
39439.563721,89.319414,-16.417683
39581.613807,89.144859,-15.597912
39669.426584,89.134656,-15.080701
39721.081208,89.054086,-14.798378
39739.160321,89.008844,-14.698849
39757.239424,89.011453,-14.599321
39793.397633,89.002992,-14.400265
39845.052178,89.041500,-14.115898
39863.131234,88.971883,-14.016370
39932.864937,88.854406,-13.638051
40038.756893,88.788062,-13.055462
40072.332430,88.766430,-12.871401
40090.411557,88.826898,-12.772291
40108.490702,88.733930,-12.673180
40126.569795,88.750406,-12.574071
40178.224427,88.871398,-12.291927
40371.929135,88.635859,-11.221976
40441.662914,88.596914,-10.822110
40477.821174,88.467313,-10.614772
40511.396672,88.464953,-10.411739
40529.475803,88.369039,-10.297153
40547.554935,88.325258,-10.182567
40671.526003,88.180586,-9.385468
40741.259804,88.198961,-8.950624
40810.993582,88.159859,-8.519796
40829.072669,88.063242,-8.413192
40847.151812,88.094328,-8.306588
40898.806484,88.065008,-8.002140
40934.964699,88.001516,-7.789541
41004.698493,88.000266,-7.393254
41022.777575,88.013078,-7.293923
41092.511332,88.039852,-6.912944
41110.590488,88.020828,-6.815839
41198.403470,87.994578,-6.344183
41216.482605,88.009102,-6.247078
41286.216402,88.021648,-5.868096
41374.029323,88.055430,-5.390834
41443.762981,88.007828,-5.008313
41479.921272,88.022344,-4.812758
41498.000422,88.055531,-4.715272
41567.734194,88.088023,-4.337088
41585.813314,88.129969,-4.236253
41655.547078,88.193008,-3.852900
41725.280814,88.264984,-3.462617
41743.359951,88.275594,-3.361781
41831.172775,88.355539,-2.882745
41849.251882,88.373148,-2.783515
41882.827406,88.421219,-2.599231
41918.985668,88.471977,-2.399115
42006.798575,88.637320,-1.909982
42024.877695,88.637453,-1.810420
42042.956829,88.680953,-1.710857
42112.690586,88.764258,-1.324523
42182.424427,88.842359,-0.940676
42200.503508,88.857422,-0.840722
42218.582612,88.896227,-0.740767
42252.158119,88.948070,-0.552610
42270.237252,88.983477,-0.449991
42288.316365,88.994289,-0.347373
42324.474625,89.040273,-0.147812
42358.050127,89.113852,0.032449
42376.129302,89.129906,0.129514
42394.208449,89.193250,0.226578
42412.287594,89.219461,0.323642
42551.755155,89.505234,1.081829
42587.913439,89.546734,1.282650
42621.488945,89.597102,1.467552
42727.380985,89.787031,1.914556
42763.539273,89.840359,2.044821
42779.035676,89.872547,2.100648
42797.114823,89.884875,2.165780
42815.193931,89.928906,2.230913
42833.273100,89.935992,2.296045
42866.848637,89.832094,2.417005
42972.740654,88.451578,2.418019
43008.898955,88.173852,2.740086
43024.395390,88.085109,2.878115
43042.474495,88.026445,3.039148
43112.208268,87.990484,3.759388
43148.366533,88.067289,4.254314
43218.100178,88.535953,4.840597
43236.179272,88.617492,4.966767
43254.258363,88.809711,5.092937
43305.912996,89.252234,5.453425
43342.071265,89.464766,5.705766
43360.150381,89.539000,5.831936
43378.229479,89.655992,5.958107
43396.308620,89.857633,6.084277
43466.042499,90.285922,6.502641
43535.776338,90.776148,6.758190
43553.855473,90.875742,6.828790
43571.934612,90.960516,6.899390
43590.013776,91.088484,6.969991
43659.747675,91.432977,7.258696
43747.560675,91.908109,7.727347
43799.215336,92.064773,8.023947
43817.294516,92.091836,8.128012
43835.373659,92.228391,8.232078
43871.531985,92.332852,8.440208
43923.186672,92.572977,8.737538
43941.265828,92.668063,8.841603
43959.344971,92.731055,8.945669
44029.078770,93.009625,9.347340
44116.891697,93.206828,9.837174
44186.625562,93.304094,10.221174
44310.596796,93.535687,10.906316
44344.172306,93.588602,11.097144
44362.251449,93.612695,11.199897
44380.330573,93.664375,11.302651
44413.906037,93.737648,11.493479
44450.064298,93.831703,11.693990
44468.143419,93.884734,11.791451
44486.222596,93.913266,11.888913
44504.301725,93.946734,11.986374
44537.877264,94.021898,12.160883
44574.035549,94.076297,12.358943
44819.395189,94.585734,13.766395
44855.553454,94.652461,13.972559
44889.128967,94.689727,14.166830
44907.208059,94.744156,14.276489
44925.287166,94.781109,14.386148
44943.366273,94.818219,14.495807
44979.524569,94.923937,14.715125
45013.100150,95.085437,14.918778
45031.179282,95.204625,15.028437
45049.258419,95.309594,15.138096
45082.833960,95.554477,15.341748
45118.992220,95.800703,15.532632
45188.725999,96.026313,15.828152
45258.459771,96.089023,16.121317
45294.618001,96.137156,16.304988
45328.193491,96.180109,16.492520
45346.272615,96.184570,16.593498
45452.164604,96.325250,17.199369
45470.243749,96.349398,17.309298
45609.711301,96.617227,18.125658
45627.790454,96.674508,18.229145
45697.524262,96.790734,18.628765
45715.603369,96.827828,18.732719
45733.682469,96.864766,18.836674
45751.761646,96.903516,18.940629
45821.495525,97.089156,19.344474
45891.229270,97.264078,19.746089
45909.308422,97.275828,19.849272
46015.200466,97.583633,20.448820
46033.279540,97.623312,20.548484
46103.013349,97.848844,20.932903
46172.747179,98.077070,21.313160
46190.826287,98.093422,21.408331
46226.984566,98.196000,21.598673
46296.718317,98.313070,21.970235
46330.293838,98.287758,22.160784
46366.452135,98.388867,22.363203
46454.265089,98.614180,22.847836
46490.423383,98.684781,23.047453
46596.315372,98.965719,23.637080
46629.890807,99.069281,23.837761
46666.049085,99.180766,24.043618
46699.624627,99.310406,24.225209
46735.782927,99.460883,24.424258
46875.250514,100.044906,25.191166
46893.329668,100.141937,25.292073
46911.408791,100.245688,25.392979
46944.984304,100.615109,25.579502
46963.063434,100.682250,25.679529
46981.142577,100.727961,25.779555
47138.689277,101.479641,26.680770
47172.264807,101.730937,26.881289
47190.343926,101.836477,26.984984
47208.423052,101.923602,27.088679
47296.235987,102.388672,27.579567
47314.315157,102.494703,27.671417
47332.394360,102.610523,27.763268
47384.049040,102.883313,28.028105
47402.128178,102.941570,28.122366
47471.862027,103.261703,28.485947
47541.595782,103.450219,28.856045
47559.674890,103.345266,28.957407
47577.754031,103.452273,29.058769
47611.329573,103.592898,29.247012
47629.408740,103.847117,29.348374
47717.221701,104.086352,29.836532
47910.926630,105.459211,30.927572
47947.084885,105.938469,31.133974
48016.818677,106.134922,31.528903
48034.897782,106.267008,31.631792
48104.631555,106.331367,32.022702
48122.710681,106.392914,32.119124
48228.602645,107.077750,32.684639
48298.336321,107.486961,33.070497
48316.415426,107.578055,33.168083
48368.069985,107.873594,33.447034
48386.149103,107.995328,33.544691
48404.228208,108.311641,33.642347
48473.961943,108.689695,34.028553
48543.695589,108.827891,34.442223
48561.774666,108.939641,34.549470
48613.429287,108.881383,34.855893
48631.508357,108.923875,34.963141
48649.587450,109.335352,35.070388
48701.242072,109.813070,35.376811
48719.321207,109.910469,35.484059
48789.054932,110.315039,35.862432
48825.213166,110.527812,36.043045
48843.292312,110.561836,36.136570
49000.838816,111.427906,36.969148
49088.651649,111.883961,37.433302
49124.809825,112.022992,37.624423
49158.385219,112.338617,37.801893
49176.464304,112.431687,37.897454
49194.543438,112.466391,37.993015
49228.118854,112.703266,38.169901
49264.277099,112.906445,38.359789
49334.010762,113.179461,38.726000
49403.744486,113.447641,39.108442
49421.823572,113.602187,39.212082
49439.902711,113.636164,39.315721
49473.478200,114.257008,39.506558
49543.211976,114.569750,39.908174
49579.370211,114.932891,40.126678
49597.449298,114.988781,40.241179
49615.528431,115.102758,40.355680
49667.183031,115.055039,40.667552
49754.995841,115.561344,41.181147
49824.729556,116.281773,41.592378
49842.808649,116.475063,41.695449
49860.887774,116.621906,41.798521
49912.542417,116.682070,42.091739
50000.355322,117.441742,42.579626
50052.009896,117.797250,42.865688
50070.089060,118.327398,42.965810
50106.247238,118.458602,43.154209
50194.060076,118.813805,43.638291
50263.793667,119.799203,44.035110
50281.872761,119.908344,44.133195
50351.606459,120.089672,44.515054
50369.685590,120.190938,44.616768
50421.340175,120.849570,44.907377
50439.419294,121.023289,45.009091
50509.152890,121.419625,45.390741
50527.232016,121.490484,45.488755
50545.311146,121.649352,45.586769
50563.390261,121.786945,45.684782
50633.124000,122.400055,46.066995
50702.857687,123.001227,46.461987
50720.936795,123.329977,46.564392
50772.591352,124.211359,46.856978
50790.670457,124.386273,46.959383
50808.749581,124.323367,47.061789
50844.907847,124.596008,47.266599
50914.641531,125.211828,47.656457
50984.375194,126.095734,48.037141
51002.454320,126.340086,48.140298
51054.108949,126.967742,48.424731
51160.000743,128.018953,48.988831
51193.576224,128.259305,49.161340
51229.734442,128.426875,49.357360
51247.813561,128.861047,49.460691
51263.309922,128.966992,49.549259
51299.468123,129.304359,49.755919
51387.280832,130.366211,50.119707
51423.439004,130.474391,50.079658
51441.518041,131.189547,50.053987
51459.597166,131.098719,50.028316
51477.676254,131.263297,50.002645
51493.172618,131.506016,49.980641
51511.251732,132.026266,49.954970
51529.330828,132.260016,49.929299
51547.409888,131.656453,49.903628
51617.143566,131.992516,49.804611
51635.222634,132.555156,49.778940
51653.301712,132.638688,49.753269
51671.380821,132.602984,49.727598
51792.769058,133.170750,49.955806
51810.848136,133.213344,49.993875
51862.502639,133.404125,50.076792
51880.581794,133.405812,50.084712
51898.660889,133.458844,50.092632
51916.740029,133.432016,50.100553
51986.473649,133.843156,50.131103
52004.552690,133.915063,50.139023
52022.631758,133.961109,50.146943
52074.286464,134.161078,50.160559
52110.444800,134.179531,50.152760
52128.523959,134.147063,50.146292
52146.603067,134.135687,50.139825
52180.178527,134.115734,50.127814
52198.257670,134.111719,50.121347
52304.149755,133.886125,50.077062
52322.228847,133.778578,50.069281
52461.696756,133.876625,50.032862
52479.776003,133.894609,50.035962
52497.855218,133.898750,50.039061
52549.510160,133.898562,50.047916
52567.589399,133.951531,50.051015
52637.323420,133.960469,50.035606
52655.402696,133.958875,50.033107
52707.057627,133.903344,50.025968
52725.136896,133.930078,50.023469
52794.871118,133.904969,50.021850
52812.950331,133.942750,50.022147
52882.684461,133.920969,50.026032
52900.763678,133.929641,50.029131
52970.497884,133.938969,50.024902
52988.577142,133.969344,50.025834
53040.232090,133.935422,50.028496
53058.311313,133.952188,50.029428
53076.390528,133.956172,50.030360
53094.469730,133.947109,50.031292
53164.203878,133.914875,50.035977
53252.017126,133.873922,50.046197
53303.671978,133.897016,50.052497
53321.751122,133.881875,50.054701
53339.830364,133.897625,50.056906
53409.564543,133.846734,50.078751
53497.377867,133.839344,50.071783
53549.032750,133.828234,50.080324
53567.112003,133.818688,50.077840
53585.191176,133.808906,50.075355
53654.925297,133.795797,50.065774
53724.659494,133.811172,50.056192
53742.738720,133.796984,50.053708
53760.817921,133.795469,50.051223
53794.393522,133.770000,50.045586
53812.472707,133.769297,50.042038
53830.551905,133.762906,50.038490
54021.674536,133.652047,50.026191
54039.753741,133.649969,50.024105
54075.912069,133.695750,50.039400
54109.487731,133.680781,50.062024
54215.380127,133.613047,50.068988
54251.538457,133.607875,50.071045
54267.034892,133.604156,50.071926
54285.114071,133.601406,50.072954
54303.193210,133.591406,50.073983
54354.847930,133.589984,50.076920
54442.661117,133.573297,50.081914
54460.740310,133.585844,50.082943
54496.898624,133.576547,50.084999
54566.632647,133.540266,50.088965
54584.711810,133.546219,50.089993
54636.366589,133.505797,50.092000
54654.445793,133.507609,50.092000
54672.524967,133.514078,50.092000
54724.179791,133.506250,50.093963
54830.072084,133.472688,50.094338
54848.151282,133.459875,50.093997
54935.964425,133.434313,50.087687
54987.619094,133.370328,50.080643
55005.698284,133.356281,50.078178
55041.856652,133.362203,50.073247
55111.590722,133.348391,50.070005
55129.669901,133.352313,50.074369
55199.403882,133.296234,50.082614
55217.483030,133.288031,50.078057
55269.137816,133.284750,50.065038
55287.217008,133.289234,50.060482
55393.109386,133.196500,50.027621
55480.922792,133.145672,50.076266
55550.657071,133.170172,50.100943
55568.736357,133.139656,50.101966
55604.894928,133.131750,50.104013
55674.629331,133.135609,50.110880
55692.708568,133.157563,50.103579
55780.522233,133.098422,50.098592
55850.256639,133.067828,50.095464
55883.832437,133.060438,50.094092
55919.990966,133.039750,50.096586
55938.070268,133.061937,50.097832
56007.804692,132.999672,50.102397
56043.963301,133.011812,50.108205
56077.539183,132.991969,50.101111
56113.697771,132.994063,50.102374
56131.777040,132.987063,50.108193
56167.935621,132.968187,50.119830
56201.511460,132.940516,50.114299
56237.670064,132.923375,50.102502
56271.245893,132.921781,50.101556
56377.138997,132.888594,50.094976
56413.297640,132.854156,50.092901
56446.873488,132.854281,50.106398
56516.608021,132.827172,50.094047
56640.580464,132.791250,50.094685
56728.394269,132.783953,50.121077
56746.473596,132.765500,50.126912
56782.632233,132.756328,50.138584
56852.366769,132.756359,50.130173
56922.101220,132.743516,50.116584
56940.180535,132.697703,50.115398
56958.259827,132.693828,50.114212
57009.915020,132.655250,50.110738
57027.994289,132.669734,50.109465
57115.808175,132.642266,50.108278
57133.887484,132.635922,50.108715
57221.701253,132.619281,50.118318
57327.594378,132.559406,50.075002
57345.673680,132.537578,50.069865
57415.408133,132.546625,50.062461
57485.142582,132.459797,50.069159
57503.221906,132.437156,50.068867
57521.301184,132.432656,50.068576
57539.380465,132.434406,50.068284
57609.114910,132.420609,50.063033
57715.008045,132.362750,50.059665
57733.087316,132.356172,50.062007
57802.821736,132.346156,50.071042
57820.901031,132.333594,50.073384
57872.556130,132.334156,50.080076
57890.635415,132.313906,50.082418
57908.714736,132.315641,50.084761
57978.449164,132.270203,50.076687
57996.528469,132.245062,50.073254
58014.607741,132.227406,50.069821
58032.687040,132.222844,50.066389
58048.183588,132.225891,50.063446
58084.342179,132.227625,50.056581
58102.421460,132.221875,50.053148
58190.235146,132.187875,50.059663
58241.890236,132.129641,50.050372
58259.969553,132.129656,50.047121
58278.048808,132.132469,50.043869
58311.624630,132.145875,50.045406
58417.517511,132.107203,50.040030
58435.596804,132.096578,50.037970
58453.676097,132.082828,50.035910
58523.410400,132.055219,49.879773
58593.144773,132.032875,49.579990
58629.303351,131.997609,49.424546
58662.879185,131.926797,49.280206
58680.958466,131.886109,49.202485
58699.037763,131.845219,49.124763
58717.117066,131.777125,49.047041
58753.275668,131.672422,48.891598
58786.851486,131.546719,48.709097
58823.010097,131.428359,48.476358
58856.585923,131.247750,48.265642
58980.558188,130.611813,47.555258
59050.292564,130.215180,47.170777
59068.371834,130.097086,47.076209
59138.106145,129.734672,46.708148
59156.185451,129.639062,46.626370
59225.919816,129.299867,46.303396
59262.078323,129.097586,46.130639
59331.812637,128.722875,45.763198
59349.891934,128.653102,45.670931
59367.971190,128.580273,45.578664
59419.626161,128.299211,45.316268
59437.705407,128.198031,45.225256
59507.439724,127.855258,44.872808
59613.332597,127.275641,44.315096
59631.411861,127.190609,44.221319
59683.066916,126.923766,43.953385
59701.146173,126.845977,43.859608
59770.880426,126.468570,43.475120
59788.959687,126.373211,43.373406
59858.694082,125.981820,42.977981
59876.773358,125.888289,42.872911
59946.507713,125.535578,42.472716
59964.586995,125.439211,42.366059
59982.666273,125.332047,42.259403
60000.745539,125.253133,42.152746
60034.321336,125.087344,41.954670
60052.400648,124.993594,41.848014
60070.479929,124.910297,41.741357
60140.214239,124.483789,41.341851
60264.186383,123.779188,40.592846
60300.344890,123.583727,40.385574
60370.079312,123.193438,39.989618
60388.158578,123.095656,39.884698
60457.892898,122.743117,39.480004
60494.051428,122.537320,39.270162
60633.520002,121.833383,38.493364
60651.599256,121.727312,38.392932
60669.678552,121.641633,38.292500
60687.757793,121.555242,38.192068
60703.254263,121.487094,38.105983
60721.333509,121.378531,38.005551
60739.412820,121.308836,37.905119
60878.881431,120.553594,37.129672
60896.960628,120.453859,37.029061
60915.039850,120.350000,36.928449
61002.853408,119.878508,36.442603
61039.011943,119.683633,36.242849
61072.587763,119.503375,36.056909
61090.666997,119.398914,35.956538
61108.746225,119.320727,35.856168
61178.480492,118.997820,35.469601
61248.214781,118.631492,35.083593
61284.373312,118.431297,34.883441
61317.949059,118.296883,34.697585
61336.028278,118.220008,34.597509
61354.107513,118.151562,34.497433
61372.186754,118.035992,34.397357
61408.345333,117.877961,34.197205
61460.000319,117.593492,33.911273
61478.079559,117.506070,33.811197
61547.813810,117.157367,33.425450
61565.893107,117.058883,33.323070
61635.627399,116.696914,32.931539
61723.440950,116.274227,32.442720
61741.520201,116.165859,32.342917
61793.175291,115.914922,32.057764
61811.254614,115.829445,31.957960
61880.988884,115.475797,31.570442
61917.147432,115.313219,31.369052
61935.226655,115.227234,31.268358
62004.960967,114.872523,30.879219
62074.695239,114.531000,30.480017
62092.774494,114.405820,30.375804
62162.508774,113.886242,29.975951
62180.588041,113.816945,29.874049
62250.322394,113.683641,29.480694
62268.401660,113.561609,29.378453
62374.294459,112.865688,28.782594
62392.373748,112.690258,28.680769
62462.108068,112.507695,28.287388
62586.080165,111.895133,27.597565
62619.655949,111.891000,27.411943
62655.814425,111.755883,27.208729
62673.893663,111.668023,27.105217
62813.362144,111.043047,26.358845
62831.441382,110.963086,26.260334
62849.520628,110.829133,26.161822
62865.017128,110.780000,26.077384
62883.096397,110.557148,25.978872
62901.175692,110.432328,25.880361
62919.254959,110.188141,25.781849
62937.334271,110.298453,25.683338
62955.413551,110.280695,25.584826
63007.068583,110.168969,25.305058
63025.147809,110.110016,25.209060
63218.854232,109.327883,24.904449
63288.588478,109.029227,24.934497
63324.747023,108.948031,24.963351
63358.322793,108.964523,24.995273
63376.402070,108.952484,25.008867
63394.481338,108.937562,25.022461
63464.215654,109.049016,25.074895
63533.949964,108.901125,25.127329
63552.029271,108.850063,25.140923
63570.108550,108.806500,25.154517
63621.763603,108.676820,25.179133
63709.577079,108.512320,25.174850
63779.311338,108.388680,25.160643
63797.390597,108.395117,25.154003
63815.469917,108.348328,25.147364
63849.045662,108.382695,25.135034
63867.124948,108.346445,25.128395
63885.204198,108.306344,25.121756
63903.283430,108.283211,25.115116
63973.017770,108.217609,25.084071
63991.097067,108.173578,25.075648
64096.989944,108.057219,25.020236
64115.069166,108.038711,25.009845
64184.803505,107.944055,24.975175
64202.882796,107.919750,24.970275
64290.696389,107.820437,24.950072
64326.854945,107.796781,24.943490
64344.934194,107.772969,24.937579
64414.668531,107.835695,24.914724
64432.747771,107.796609,24.916595
64520.561303,107.826711,24.937620
64538.640570,107.823469,24.945562
64626.454083,107.746938,24.975991
64696.188334,107.721148,24.988696
64714.267608,107.701969,24.991532
64784.001913,107.658984,25.001250
64802.081115,107.663289,25.003510
64820.160351,107.623727,25.005770
64853.736127,107.621234,25.007697
64977.708162,107.521266,25.014909
65013.866676,107.465437,25.022315
65083.600983,107.416070,25.026320
65153.335307,107.364109,25.024987
65189.493886,107.372500,25.024296
65223.069688,107.383617,25.022688
65241.148926,107.345883,25.021376
65259.228251,107.368906,25.020064
65277.307516,107.366563,25.018752
65313.466141,107.339484,25.016127
65347.041924,107.366141,25.013984
65365.121163,107.355594,25.012965
65416.776231,107.311844,25.013397
65522.669107,107.293031,25.011589
65540.748352,107.277781,25.010679
65558.827615,107.291898,25.009770
65628.561928,107.259438,25.008567
65698.296316,107.237844,25.009710
65734.454845,107.223070,25.011161
65768.030640,107.190055,25.013272
65786.109871,107.189156,25.014409
65804.189118,107.171445,25.015546
65822.268383,107.164773,25.016684
65858.426929,107.134195,25.018958
65892.002744,107.115633,25.020195
65910.082011,107.118078,25.020403
66015.974784,107.076023,25.004013
66085.709106,107.044805,25.010477
66173.522718,106.985664,25.025783
66191.601980,106.988586,25.029687
66261.336329,106.961289,25.034561
66297.494900,106.965086,25.029027
66367.229261,106.924141,25.022169
66385.308522,106.913742,25.019016
66455.042925,106.889102,25.022029
66524.777319,106.862602,25.030068
66560.935846,106.843328,25.027321
66579.015124,106.839008,25.025948
66718.483673,106.800023,25.029325
66736.562951,106.788188,25.029682
66824.376613,106.745164,25.031415
66842.455824,106.726000,25.031772
66860.535098,106.712047,25.032129
66894.110896,106.701000,25.032792
66912.190134,106.698922,25.033148
66930.269417,106.687734,25.033505
67000.003778,106.686805,25.034882
67069.738001,106.637453,25.036258
67087.817276,106.642555,25.036615
67105.896527,106.636344,25.036972
67139.472314,106.625531,25.037634
67175.630796,106.611258,25.034609
67245.365037,106.596937,25.027004
67333.178460,106.564141,25.027849
67490.726274,106.515336,25.014063
67508.805555,106.528883,25.008387
67526.884813,106.509891,25.002711
67544.964061,106.496305,24.997035
67578.539835,106.501688,24.991026
67614.698347,106.487211,24.989889
67632.777610,106.469172,24.989775
67650.856889,106.469344,24.989661
67684.432595,106.452852,24.989450
67702.511831,106.446500,24.989336
67720.591086,106.438477,24.989223
67790.325383,106.406852,24.985905
67860.059746,106.387648,24.979618
67896.218245,106.375492,24.976460
67984.031765,106.352484,24.985933
68020.190251,106.351070,25.000314
68053.765991,106.316914,25.009598
68071.845275,106.308242,25.012399
68089.924554,106.307586,25.015200
68159.658947,106.275852,25.018420
68177.738242,106.279156,25.018567
68247.472615,106.263031,25.024648
68335.286287,106.251039,25.028730
68353.365587,106.243375,25.029494
68441.179247,106.217781,25.024478
68459.258513,106.194883,25.022218
68528.992925,106.197258,25.022242
68547.072210,106.176828,25.020372
68616.806636,106.164242,25.017473
68652.965247,106.171813,25.016507
68740.778924,106.152055,25.022353
68810.513193,106.129555,25.008049
68846.671776,106.114125,25.000631
68864.751041,106.105555,24.996923
68952.564735,106.069867,24.997919
69022.299130,106.073359,25.013552
69040.378412,106.069312,25.010994
69076.536995,106.062461,25.005877
69128.192084,106.055227,25.000027
69146.271346,106.046422,24.999004
69179.847143,106.029813,24.996696
69216.005707,106.040125,24.993721
69234.084959,106.030438,24.992234
69252.164206,106.047766,24.990746
69270.243535,106.029023,24.989258
69303.819355,106.029336,24.986496
69339.977926,106.018117,24.984093
69373.553774,106.003008,24.982398
69409.712383,105.999313,24.980573
69479.446728,105.946609,24.977053
69515.605316,105.950781,24.975228
69603.418886,105.908281,24.970796
69655.073935,105.902422,24.971192
69673.153252,105.883172,24.973657
69691.232501,105.884234,24.976123
69709.311788,105.889687,24.978588
69779.046133,105.878992,24.972146
69797.125372,105.866875,24.973438
69815.204634,105.870117,24.974729
69866.859726,105.847227,24.986127
69954.673434,105.827914,24.988346
69972.752726,105.819070,24.989491
70078.645765,105.813672,24.992864
70148.380223,105.786312,24.990578
70184.538807,105.779656,25.048607
70218.114621,105.766602,25.154749
70236.193968,105.744820,25.211904
70254.273301,105.749469,25.269058
70272.352522,105.729227,25.326211
70308.511153,105.741570,25.376952
70342.087029,105.748141,25.367794
70360.166332,105.747453,25.362864
70396.325008,105.738641,25.358000
